'1번째 선수
Team(688) = "웅진"
종족(688) = "1"
공격력(688) = "550"
견제(688) = "550"
전략(688) = "550"
물량(688) = "700"
수비력(688) = "700"
정찰(688) = "650"
센스(688) = "650"
컨트롤(688) = "550"

'689번째 선수
이름(689) = "한상봉"
랭크(689) = "Rare"
OYear(689) = "<10>"
Team(689) = "웅진"
종족(689) = "2"
공격력(689) = "900"
견제(689) = "900"
전략(689) = "650"
물량(689) = "550"
수비력(689) = "500"
정찰(689) = "650"
센스(689) = "900"
컨트롤(689) = "900"

'690번째 선수
이름(690) = "고인규"
랭크(690) = "Normal"
OYear(690) = "<10>"
Team(690) = "SK"
종족(690) = "1"
공격력(690) = "650"
견제(690) = "650"
전략(690) = "600"
물량(690) = "650"
수비력(690) = "550"
정찰(690) = "650"
센스(690) = "600"
컨트롤(690) = "650"

'691번째 선수
이름(691) = "김택용"
랭크(691) = "Rare"
OYear(691) = "<10>"
Team(691) = "SK"
종족(691) = "3"
공격력(691) = "550"
견제(691) = "900"
전략(691) = "650"
물량(691) = "650"
수비력(691) = "650"
정찰(691) = "850"
센스(691) = "750"
컨트롤(691) = "700"

'692번째 선수
이름(692) = "도재욱"
랭크(692) = "Special"
OYear(692) = "<10>"
Team(692) = "SK"
종족(692) = "3"
공격력(692) = "750"
견제(692) = "700"
전략(692) = "650"
물량(692) = "800"
수비력(692) = "500"
정찰(692) = "500"
센스(692) = "750"
컨트롤(692) = "550"

'693번째 선수
이름(693) = "박재혁"
랭크(693) = "Normal"
OYear(693) = "<10>"
Team(693) = "SK"
종족(693) = "2"
공격력(693) = "750"
견제(693) = "650"
전략(693) = "500"
물량(693) = "650"
수비력(693) = "550"
정찰(693) = "550"
센스(693) = "700"
컨트롤(693) = "800"

'694번째 선수
이름(694) = "어윤수"
랭크(694) = "Normal"
OYear(694) = "<10>"
Team(694) = "SK"
종족(694) = "2"
공격력(694) = "700"
견제(694) = "550"
전략(694) = "550"
물량(694) = "600"
수비력(694) = "550"
정찰(694) = "500"
센스(694) = "450"
컨트롤(694) = "650"

'695번째 선수
이름(695) = "이승석"
랭크(695) = "Normal"
OYear(695) = "<10>"
Team(695) = "SK"
종족(695) = "2"
공격력(695) = "600"
견제(695) = "550"
전략(695) = "500"
물량(695) = "700"
수비력(695) = "650"
정찰(695) = "600"
센스(695) = "550"
컨트롤(695) = "600"

'696번째 선수
이름(696) = "임요환"
랭크(696) = "Normal"
OYear(696) = "<10>"
Team(696) = "SK"
종족(696) = "1"
공격력(696) = "550"
견제(696) = "600"
전략(696) = "750"
물량(696) = "550"
수비력(696) = "400"
정찰(696) = "500"
센스(696) = "600"
컨트롤(696) = "650"

'697번째 선수
이름(697) = "정명훈"
랭크(697) = "Elite"
OYear(697) = "<10>"
Team(697) = "SK"
종족(697) = "1"
공격력(697) = "650"
견제(697) = "900"
전략(697) = "750"
물량(697) = "900"
수비력(697) = "900"
정찰(697) = "750"
센스(697) = "750"
컨트롤(697) = "600"

'698번째 선수
이름(698) = "정영재"
랭크(698) = "Normal"
OYear(698) = "<10>"
Team(698) = "SK"
종족(698) = "1"
공격력(698) = "550"
견제(698) = "550"
전략(698) = "500"
물량(698) = "550"
수비력(698) = "550"
정찰(698) = "500"
센스(698) = "450"
컨트롤(698) = "550"

'699번째 선수
이름(699) = "최호선"
랭크(699) = "Normal"
OYear(699) = "<10>"
Team(699) = "SK"
종족(699) = "1"
공격력(699) = "550"
견제(699) = "550"
전략(699) = "450"
물량(699) = "600"
수비력(699) = "600"
정찰(699) = "450"
센스(699) = "600"
컨트롤(699) = "550"

'700번째 선수
이름(700) = "고석현"
랭크(700) = "Normal"
OYear(700) = "<10>"
Team(700) = "MBC"
종족(700) = "2"
공격력(700) = "750"
견제(700) = "700"
전략(700) = "450"
물량(700) = "600"
수비력(700) = "500"
정찰(700) = "550"
센스(700) = "650"
컨트롤(700) = "650"

'701번째 선수
이름(701) = "김동현"
랭크(701) = "Normal"
OYear(701) = "<10>"
Team(701) = "MBC"
종족(701) = "2"
공격력(701) = "650"
견제(701) = "600"
전략(701) = "600"
물량(701) = "650"
수비력(701) = "650"
정찰(701) = "600"
센스(701) = "650"
컨트롤(701) = "550"

'702번째 선수
이름(702) = "김재훈"
랭크(702) = "Normal"
OYear(702) = "<10>"
Team(702) = "MBC"
종족(702) = "3"
공격력(702) = "650"
견제(702) = "600"
전략(702) = "550"
물량(702) = "700"
수비력(702) = "550"
정찰(702) = "550"
센스(702) = "600"
컨트롤(702) = "600"

'703번째 선수
이름(703) = "김태훈"
랭크(703) = "Normal"
OYear(703) = "<10>"
Team(703) = "MBC"
종족(703) = "2"
공격력(703) = "600"
견제(703) = "500"
전략(703) = "500"
물량(703) = "550"
수비력(703) = "550"
정찰(703) = "550"
센스(703) = "500"
컨트롤(703) = "650"

'704번째 선수
이름(704) = "박수범"
랭크(704) = "Normal"
OYear(704) = "<10>"
Team(704) = "MBC"
종족(704) = "3"
공격력(704) = "650"
견제(704) = "500"
전략(704) = "500"
물량(704) = "700"
수비력(704) = "550"
정찰(704) = "550"
센스(704) = "600"
컨트롤(704) = "550"

'705번째 선수
이름(705) = "박지호"
랭크(705) = "Normal"
OYear(705) = "<10>"
Team(705) = "MBC"
종족(705) = "3"
공격력(705) = "850"
견제(705) = "550"
전략(705) = "650"
물량(705) = "850"
수비력(705) = "450"
정찰(705) = "500"
센스(705) = "500"
컨트롤(705) = "500"

'706번째 선수
이름(706) = "서경종"
랭크(706) = "Normal"
OYear(706) = "<10>"
Team(706) = "MBC"
종족(706) = "2"
공격력(706) = "650"
견제(706) = "550"
전략(706) = "700"
물량(706) = "550"
수비력(706) = "550"
정찰(706) = "500"
센스(706) = "550"
컨트롤(706) = "600"

'707번째 선수
이름(707) = "염보성"
랭크(707) = "Special"
OYear(707) = "<10>"
Team(707) = "MBC"
종족(707) = "1"
공격력(707) = "650"
견제(707) = "700"
전략(707) = "650"
물량(707) = "800"
수비력(707) = "700"
정찰(707) = "700"
센스(707) = "650"
컨트롤(707) = "650"

'708번째 선수
이름(708) = "이재호"
랭크(708) = "Rare"
OYear(708) = "<10>"
Team(708) = "MBC"
종족(708) = "1"
공격력(708) = "850"
견제(708) = "750"
전략(708) = "700"
물량(708) = "550"
수비력(708) = "550"
정찰(708) = "750"
센스(708) = "700"
컨트롤(708) = "750"

'709번째 선수
이름(709) = "Mystery"
랭크(709) = "Unique"
OYear(709) = "<11>"
Team(709) = "Mystar"
종족(709) = "2"
공격력(709) = "850"
견제(709) = "550"
전략(709) = "750"
물량(709) = "850"
수비력(709) = "700"
정찰(709) = "800"
센스(709) = "800"
컨트롤(709) = "700"

'710번째 선수
이름(710) = "오늘은"
랭크(710) = "Rare"
OYear(710) = "<11>"
Team(710) = "Mystar"
종족(710) = "3"
공격력(710) = "700"
견제(710) = "700"
전략(710) = "650"
물량(710) = "700"
수비력(710) = "800"
정찰(710) = "600"
센스(710) = "800"
컨트롤(710) = "700"

'711번째 선수
이름(711) = "Turtle"
랭크(711) = "Special"
OYear(711) = "<10>"
Team(711) = "Mystar"
종족(711) = "3"
공격력(711) = "900"
견제(711) = "700"
전략(711) = "450"
물량(711) = "900"
수비력(711) = "650"
정찰(711) = "450"
센스(711) = "700"
컨트롤(711) = "450"

'712번째 선수
이름(712) = "플투군"
랭크(712) = "Special"
OYear(712) = "<11>"
Team(712) = "Mystar"
종족(712) = "3"
공격력(712) = "900"
견제(712) = "550"
전략(712) = "550"
물량(712) = "900"
수비력(712) = "550"
정찰(712) = "550"
센스(712) = "700"
컨트롤(712) = "550"

'713번째 선수
이름(713) = "은비령"
랭크(713) = "Unique"
OYear(713) = "<11>"
Team(713) = "Mystar"
종족(713) = "1"
공격력(713) = "850"
견제(713) = "850"
전략(713) = "750"
물량(713) = "550"
수비력(713) = "700"
정찰(713) = "900"
센스(713) = "750"
컨트롤(713) = "650"

'714번째 선수
이름(714) = "이성은[Ex]"
랭크(714) = "Unique"
OYear(714) = "<07>"
Team(714) = "삼성전자"
종족(714) = "1"
공격력(714) = "850"
견제(714) = "750"
전략(714) = "850"
물량(714) = "650"
수비력(714) = "600"
정찰(714) = "700"
센스(714) = "800"
컨트롤(714) = "800"

'715번째 선수
이름(715) = "강민"
랭크(715) = "Unique"
OYear(715) = "<06>"
Team(715) = "KTF"
종족(715) = "3"
공격력(715) = "650"
견제(715) = "750"
전략(715) = "900"
물량(715) = "800"
수비력(715) = "800"
정찰(715) = "650"
센스(715) = "750"
컨트롤(715) = "700"

'716번째 선수
이름(716) = "은하랑"
랭크(716) = "Rare"
OYear(716) = "<11>"
Team(716) = "Mystar"
종족(716) = "1"
공격력(716) = "650"
견제(716) = "600"
전략(716) = "650"
물량(716) = "700"
수비력(716) = "750"
정찰(716) = "750"
센스(716) = "950"
컨트롤(716) = "550"

'717번째 선수
이름(717) = "박용욱"
랭크(717) = "Legend"
OYear(717) = "<02>"
Team(717) = "IS"
종족(717) = "3"
공격력(717) = "750"
견제(717) = "900"
전략(717) = "650"
물량(717) = "750"
수비력(717) = "750"
정찰(717) = "900"
센스(717) = "800"
컨트롤(717) = "900"

'718번째 선수
이름(718) = "서지수"
랭크(718) = "Unique"
OYear(718) = "<02>"
Team(718) = "STX"
종족(718) = "1"
공격력(718) = "850"
견제(718) = "850"
전략(718) = "750"
물량(718) = "700"
수비력(718) = "750"
정찰(718) = "600"
센스(718) = "800"
컨트롤(718) = "850"

'719번째 선수
이름(719) = "카이"
랭크(719) = "Unique"
OYear(719) = "<11>"
Team(719) = "Mystar"
종족(719) = "2"
공격력(719) = "900"
견제(719) = "500"
전략(719) = "750"
물량(719) = "750"
수비력(719) = "500"
정찰(719) = "900"
센스(719) = "900"
컨트롤(719) = "900"

'720번째 선수
이름(720) = "백영"
랭크(720) = "Rare"
OYear(720) = "<11>"
Team(720) = "Mystar"
종족(720) = "3"
공격력(720) = "850"
견제(720) = "550"
전략(720) = "900"
물량(720) = "900"
수비력(720) = "550"
정찰(720) = "300"
센스(720) = "900"
컨트롤(720) = "900"

'721번째 선수
이름(721) = "월광"
랭크(721) = "Rare"
OYear(721) = "<11>"
Team(721) = "Mystar"
종족(721) = "1"
공격력(721) = "650"
견제(721) = "600"
전략(721) = "650"
물량(721) = "800"
수비력(721) = "750"
정찰(721) = "800"
센스(721) = "700"
컨트롤(721) = "550"

'722번째 선수
이름(722) = "태양"
랭크(722) = "Elite"
OYear(722) = "<11>"
Team(722) = "Mystar"
종족(722) = "1"
공격력(722) = "800"
견제(722) = "650"
전략(722) = "700"
물량(722) = "900"
수비력(722) = "850"
정찰(722) = "750"
센스(722) = "900"
컨트롤(722) = "750"

'723번째 선수
이름(723) = "코하이"
랭크(723) = "Elite"
OYear(723) = "<11>"
Team(723) = "Mystar"
종족(723) = "3"
공격력(723) = "900"
견제(723) = "700"
전략(723) = "700"
물량(723) = "900"
수비력(723) = "800"
정찰(723) = "800"
센스(723) = "750"
컨트롤(723) = "750"

'724번째 선수
이름(724) = "염보성"
랭크(724) = "Normal"
OYear(724) = "<12>"
Team(724) = "8th"
종족(724) = "1"
공격력(724) = "800"
견제(724) = "550"
전략(724) = "550"
물량(724) = "550"
수비력(724) = "550"
정찰(724) = "650"
센스(724) = "650"
컨트롤(724) = "800"

'725번째 선수
이름(725) = "전태양"
랭크(725) = "Special"
OYear(725) = "<12>"
Team(725) = "8th"
종족(725) = "1"
공격력(725) = "600"
견제(725) = "600"
전략(725) = "600"
물량(725) = "550"
수비력(725) = "650"
정찰(725) = "750"
센스(725) = "850"
컨트롤(725) = "600"

'726번째 선수
이름(726) = "김도욱"
랭크(726) = "Normal"
OYear(726) = "<12>"
Team(726) = "8th"
종족(726) = "1"
공격력(726) = "550"
견제(726) = "500"
전략(726) = "500"
물량(726) = "600"
수비력(726) = "650"
정찰(726) = "550"
센스(726) = "450"
컨트롤(726) = "450"

'727번째 선수
이름(727) = "김재훈"
랭크(727) = "Normal"
OYear(727) = "<12>"
Team(727) = "8th"
종족(727) = "3"
공격력(727) = "600"
견제(727) = "750"
전략(727) = "550"
물량(727) = "700"
수비력(727) = "600"
정찰(727) = "750"
센스(727) = "600"
컨트롤(727) = "600"

'728번째 선수
이름(728) = "박수범"
랭크(728) = "Normal"
OYear(728) = "<12>"
Team(728) = "8th"
종족(728) = "3"
공격력(728) = "800"
견제(728) = "550"
전략(728) = "550"
물량(728) = "800"
수비력(728) = "650"
정찰(728) = "550"
센스(728) = "650"
컨트롤(728) = "550"

'729번째 선수
이름(729) = "하재상"
랭크(729) = "Normal"
OYear(729) = "<12>"
Team(729) = "8th"
종족(729) = "3"
공격력(729) = "600"
견제(729) = "500"
전략(729) = "600"
물량(729) = "500"
수비력(729) = "550"
정찰(729) = "650"
센스(729) = "450"
컨트롤(729) = "450"

'730번째 선수
이름(730) = "이제동"
랭크(730) = "Rare"
OYear(730) = "<12>"
Team(730) = "8th"
종족(730) = "2"
공격력(730) = "800"
견제(730) = "650"
전략(730) = "550"
물량(730) = "600"
수비력(730) = "650"
정찰(730) = "500"
센스(730) = "650"
컨트롤(730) = "800"

'731번째 선수
이름(731) = "백동준"
랭크(731) = "Rare"
OYear(731) = "<12>"
Team(731) = "STX"
종족(731) = "3"
공격력(731) = "900"
견제(731) = "550"
전략(731) = "550"
물량(731) = "900"
수비력(731) = "550"
정찰(731) = "750"
센스(731) = "700"
컨트롤(731) = "700"

'732번째 선수
이름(732) = "이영호"
랭크(732) = "Elite"
OYear(732) = "<12>"
Team(732) = "KT"
종족(732) = "1"
공격력(732) = "900"
견제(732) = "650"
전략(732) = "800"
물량(732) = "750"
수비력(732) = "650"
정찰(732) = "800"
센스(732) = "900"
컨트롤(732) = "900"

'733번째 선수
이름(733) = "정명훈"
랭크(733) = "Elite"
OYear(733) = "<12>"
Team(733) = "SK"
종족(733) = "1"
공격력(733) = "900"
견제(733) = "750"
전략(733) = "800"
물량(733) = "750"
수비력(733) = "800"
정찰(733) = "800"
센스(733) = "800"
컨트롤(733) = "800"

'734번째 선수
이름(734) = "송병구"
랭크(734) = "Elite"
OYear(734) = "<12>"
Team(734) = "삼성"
종족(734) = "3"
공격력(734) = "650"
견제(734) = "850"
전략(734) = "800"
물량(734) = "750"
수비력(734) = "800"
정찰(734) = "750"
센스(734) = "800"
컨트롤(734) = "900"

'735번째 선수
이름(735) = "김민철"
랭크(735) = "Rare"
OYear(735) = "<12>"
Team(735) = "웅진"
종족(735) = "2"
공격력(735) = "750"
견제(735) = "750"
전략(735) = "650"
물량(735) = "850"
수비력(735) = "850"
정찰(735) = "650"
센스(735) = "750"
컨트롤(735) = "750"

'736번째 선수
이름(736) = "도재욱"
랭크(736) = "Rare"
OYear(736) = "<12>"
Team(736) = "SK"
종족(736) = "3"
공격력(736) = "550"
견제(736) = "900"
전략(736) = "650"
물량(736) = "550"
수비력(736) = "800"
정찰(736) = "900"
센스(736) = "800"
컨트롤(736) = "750"

'737번째 선수
이름(737) = "신상문"
랭크(737) = "Rare"
OYear(737) = "<12>"
Team(737) = "CJ"
종족(737) = "1"
공격력(737) = "850"
견제(737) = "700"
전략(737) = "800"
물량(737) = "700"
수비력(737) = "800"
정찰(737) = "750"
센스(737) = "600"
컨트롤(737) = "800"

'738번째 선수
이름(738) = "김정우"
랭크(738) = "Rare"
OYear(738) = "<12>"
Team(738) = "CJ"
종족(738) = "2"
공격력(738) = "650"
견제(738) = "700"
전략(738) = "800"
물량(738) = "700"
수비력(738) = "850"
정찰(738) = "650"
센스(738) = "800"
컨트롤(738) = "750"

'739번째 선수
이름(739) = "김택용"
랭크(739) = "Unique"
OYear(739) = "<12>"
Team(739) = "SK"
종족(739) = "3"
공격력(739) = "700"
견제(739) = "850"
전략(739) = "650"
물량(739) = "700"
수비력(739) = "750"
정찰(739) = "900"
센스(739) = "750"
컨트롤(739) = "800"

'740번째 선수
이름(740) = "김대엽"
랭크(740) = "Unique"
OYear(740) = "<12>"
Team(740) = "KT"
종족(740) = "3"
공격력(740) = "750"
견제(740) = "750"
전략(740) = "750"
물량(740) = "800"
수비력(740) = "700"
정찰(740) = "750"
센스(740) = "750"
컨트롤(740) = "750"

'741번째 선수
이름(741) = "김성현"
랭크(741) = "Rare"
OYear(741) = "<12>"
Team(741) = "STX"
종족(741) = "1"
공격력(741) = "550"
견제(741) = "800"
전략(741) = "700"
물량(741) = "850"
수비력(741) = "800"
정찰(741) = "750"
센스(741) = "850"
컨트롤(741) = "550"

'742번째 선수
이름(742) = "임정현"
랭크(742) = "Rare"
OYear(742) = "<12>"
Team(742) = "웅진"
종족(742) = "2"
공격력(742) = "850"
견제(742) = "650"
전략(742) = "550"
물량(742) = "700"
수비력(742) = "750"
정찰(742) = "650"
센스(742) = "800"
컨트롤(742) = "850"

'743번째 선수
이름(743) = "김윤환1"
랭크(743) = "Special"
OYear(743) = "<12>"
Team(743) = "STX"
종족(743) = "2"
공격력(743) = "550"
견제(743) = "650"
전략(743) = "800"
물량(743) = "750"
수비력(743) = "800"
정찰(743) = "750"
센스(743) = "650"
컨트롤(743) = "650"

'744번째 선수
이름(744) = "허영무"
랭크(744) = "Normal"
OYear(744) = "<12>"
Team(744) = "삼성"
종족(744) = "3"
공격력(744) = "650"
견제(744) = "550"
전략(744) = "600"
물량(744) = "700"
수비력(744) = "700"
정찰(744) = "600"
센스(744) = "650"
컨트롤(744) = "700"

'745번째 선수
이름(745) = "김유진"
랭크(745) = "Normal"
OYear(745) = "<12>"
Team(745) = "웅진"
종족(745) = "3"
공격력(745) = "700"
견제(745) = "600"
전략(745) = "650"
물량(745) = "700"
수비력(745) = "700"
정찰(745) = "550"
센스(745) = "650"
컨트롤(745) = "600"

'746번째 선수
이름(746) = "김명운"
랭크(746) = "Normal"
OYear(746) = "<12>"
Team(746) = "웅진"
종족(746) = "2"
공격력(746) = "800"
견제(746) = "650"
전략(746) = "450"
물량(746) = "600"
수비력(746) = "550"
정찰(746) = "600"
센스(746) = "750"
컨트롤(746) = "750"

'747번째 선수
이름(747) = "이재호"
랭크(747) = "Normal"
OYear(747) = "<12>"
Team(747) = "웅진"
종족(747) = "1"
공격력(747) = "800"
견제(747) = "450"
전략(747) = "650"
물량(747) = "450"
수비력(747) = "550"
정찰(747) = "650"
센스(747) = "800"
컨트롤(747) = "800"

'748번째 선수
이름(748) = "임태규"
랭크(748) = "Special"
OYear(748) = "<12>"
Team(748) = "삼성"
종족(748) = "3"
공격력(748) = "600"
견제(748) = "550"
전략(748) = "600"
물량(748) = "700"
수비력(748) = "650"
정찰(748) = "550"
센스(748) = "750"
컨트롤(748) = "800"

'749번째 선수
이름(749) = "어윤수"
랭크(749) = "Special"
OYear(749) = "<12>"
Team(749) = "SK"
종족(749) = "2"
공격력(749) = "650"
견제(749) = "700"
전략(749) = "600"
물량(749) = "750"
수비력(749) = "650"
정찰(749) = "650"
센스(749) = "600"
컨트롤(749) = "600"

'750번째 선수
이름(750) = "신동원"
랭크(750) = "Normal"
OYear(750) = "<12>"
Team(750) = "CJ"
종족(750) = "2"
공격력(750) = "800"
견제(750) = "550"
전략(750) = "550"
물량(750) = "650"
수비력(750) = "650"
정찰(750) = "650"
센스(750) = "650"
컨트롤(750) = "650"

'751번째 선수
